IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,is_long_parameters_list
214,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.demos,ReplCacheDemo,"start(String, String, long, long, boolean, boolean, int, long, int, long)",10.0,0.0,0.0,0.0,0.0,2.0,140.0,8.0,0.0,26.0,0.0,52.0,1.0,6.0,26.0,17.0,0.0,19.0,0.0,0.315789473684211,1.0,1.0,5.0,9.0,0.0,0.0,7.0,8.0,17.0,522.0,5.0,430.0,423.0,338.0,0.333333333333333,0.0,5.0,37.0,0.0,51.0,0.860294117647059,1.0,48.0,5.66666666666667,6.0,64.0,260.0,0.0,5974.0,288.0,21,1093,80,8798,7670,126255,true
216,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,TCPConnectionMap,"TCPConnectionMap(String, ThreadFactory, Receiver, InetAddress, InetAddress, int, int, long, long)",9.0,1.0,0.0,0.0,1.0,1.0,25.0,3.0,0.0,9.0,0.0,17.0,1.0,4.0,10.0,8.0,0.0,5.0,0.0,0.8,0.0,13.0,4.0,23.0,0.0,1.0,12.0,10.0,18.0,0.0,1.0,737.0,644.0,984.0,0.110526315789474,0.0,9.0,52.0,0.0,50.0,0.954545454545455,0.428571428571429,31.0,2.17391304347826,3.1,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
217,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,ConnectionTable,"ConnectionTable(Receiver, InetAddress, InetAddress, int, int, long, long)",7.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,7.0,0.0,16.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,7.0,10.0,0.0,36.0,2.0,325.0,325.0,286.0,0.0,0.0,14.0,83.0,0.0,60.0,0.0,1.0,60.0,6.0,6.0,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
218,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,RpcDispatcher,"callRemoteMethods(Vector<Address>, String, Object[], Class[], int, long, boolean)",7.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,46.0,2.0,14.0,12.0,36.0,5.0,29.0,2.0,545.0,492.0,2913.0,0.0573170731707317,0.0,37.0,166.0,1.0,105.0,0.924444444444445,0.777777777777778,90.0,2.28260869565217,2.5,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
219,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,RpcDispatcher,"callRemoteMethods(Vector<Address>, String, Object[], Class[], int, long, boolean, RspFilter)",8.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,9.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,3.0,46.0,2.0,14.0,12.0,36.0,5.0,29.0,2.0,545.0,492.0,2913.0,0.0573170731707317,0.0,37.0,166.0,1.0,105.0,0.924444444444445,0.777777777777778,90.0,2.28260869565217,2.5,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
220,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,RpcDispatcher,"callRemoteMethods(Vector<Address>, String, Object[], String[], int, long, boolean)",7.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,3.0,46.0,2.0,14.0,12.0,36.0,5.0,29.0,2.0,545.0,492.0,2913.0,0.0573170731707317,0.0,37.0,166.0,1.0,105.0,0.924444444444445,0.777777777777778,90.0,2.28260869565217,2.5,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
221,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,RpcDispatcher,"callRemoteMethodsWithFuture(Vector<Address>, MethodCall, int, long, boolean, boolean, RspFilter)",7.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,0.0,8.0,0.0,9.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.5,1.0,10.0,3.0,46.0,2.0,14.0,12.0,36.0,5.0,29.0,2.0,545.0,492.0,2913.0,0.0573170731707317,0.0,37.0,166.0,1.0,105.0,0.924444444444445,0.777777777777778,90.0,2.28260869565217,2.5,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
222,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,ConnectionTableNIO,"ConnectionTableNIO(Receiver, InetAddress, InetAddress, int, int, long, long)",7.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,7.0,0.0,16.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,14.0,12.0,27.0,2.0,4.0,14.0,13.0,19.0,35.0,2.0,1469.0,1413.0,542.0,0.0904761904761905,0.0,15.0,103.0,0.0,99.0,0.951417004048583,0.391304347826087,85.0,3.66666666666667,6.53846153846154,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
223,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.blocks,ConnectionTableNIO,"ConnectionTableNIO(Receiver, InetAddress, InetAddress, int, int, long, long, boolean)",8.0,1.0,0.0,0.0,1.0,1.0,16.0,2.0,0.0,8.0,0.0,17.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,14.0,12.0,27.0,2.0,4.0,14.0,13.0,19.0,35.0,2.0,1469.0,1413.0,542.0,0.0904761904761905,0.0,15.0,103.0,0.0,99.0,0.951417004048583,0.391304347826087,85.0,3.66666666666667,6.53846153846154,103.0,748.0,11.0,17025.0,928.0,21,1093,80,8798,7670,126255,true
225,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.util,ThreadManagerThreadPoolExecutor,"ThreadManagerThreadPoolExecutor(int, int, long, TimeUnit, BlockingQueue<Runnable>, ThreadFactory, RejectedExecutionHandler)",7.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,1.0,5.0,1.0,68.0,3.0,47.0,37.0,4.0,1.0,0.0,1.0,8.0,0.0,8.0,0.666666666666667,0.666666666666667,6.0,1.14285714285714,1.2,72.0,783.0,8.0,11259.0,840.0,21,1093,80,8798,7670,126255,true
226,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.util,Proxy,"Proxy(InetAddress, int, InetAddress, int, boolean, boolean, String)",7.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,3.0,21.0,10.0,0.0,1.0,787.0,787.0,162.0,0.0350877192982456,0.0,0.0,25.0,0.0,86.0,0.97,1.0,86.0,4.0952380952381,4.0952380952381,72.0,783.0,8.0,11259.0,840.0,21,1093,80,8798,7670,126255,true
33419,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,net.sf.jmoney.gui.EntryListItemLabels$4,"actionPerformed(ActionEvent)",1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,1.0,0.0,1.0,2.0,?,1.0,0.0,?,1.0,1.0,1.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33452,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,net.sf.jmoney.gui.DateComboBox.DatePopup$1,"mouseReleased(MouseEvent)",1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,8.0,2.0,12.0,12.0,8.0,0.0,0.0,1.0,4.0,?,3.0,0.0,?,3.0,1.0,1.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33482,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AccountEntriesPanel,"updateDate(Date)",0.0,2.0,2.0,1.0,2.0,1.0,7.0,1.0,0.0,1.0,0.0,8.0,0.666666666666667,2.0,4.0,4.0,0.0,3.0,0.0,0.666666666666667,2.0,6.0,22.0,33.0,1.0,20.0,32.0,27.0,37.0,521.0,5.0,853.0,787.0,2464.0,0.25,0.0,25.0,114.0,0.0,79.0,0.907094594594595,0.333333333333333,69.0,2.39393939393939,2.55555555555556,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33556,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,EditableMetalTheme,"setSecondary2(ColorUIResource)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,33.0,13.0,0.0,1.0,11.0,10.0,57.0,3.0,150.0,84.0,14.0,0.173789173789174,0.0,1.0,35.0,0.0,48.0,0.86875,0.214285714285714,26.0,1.45454545454545,2.36363636363636,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33609,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,net.sf.jmoney.gui.MainFrame$3,"actionPerformed(ActionEvent)",1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,1.0,0.0,1.0,2.0,?,1.0,0.0,?,1.0,1.0,1.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33636,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,net.sf.jmoney.gui.MainFrame.MenuBar$3,"actionPerformed(ActionEvent)",1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,1.0,0.0,1.0,2.0,?,1.0,0.0,?,1.0,1.0,1.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33656,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AccountPropertiesPanel,"updateName()",0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,0.5,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,14.0,13.0,0.0,13.0,16.0,11.0,26.0,522.0,5.0,459.0,435.0,372.0,0.8,0.0,4.0,47.0,0.0,16.0,0.903846153846154,0.333333333333333,14.0,1.23076923076923,1.27272727272727,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33661,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AccountPropertiesPanel,"updateMinBalance(ParseException)",0.0,2.0,0.0,0.0,2.0,2.0,10.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,14.0,13.0,0.0,13.0,16.0,11.0,26.0,522.0,5.0,459.0,435.0,372.0,0.8,0.0,4.0,47.0,0.0,16.0,0.903846153846154,0.333333333333333,14.0,1.23076923076923,1.27272727272727,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33679,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AboutDialog,"showDialog()",0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,9.0,539.0,6.0,153.0,153.0,4.0,1.0,0.0,1.0,4.0,0.0,4.0,0.944444444444444,1.0,4.0,1.33333333333333,1.33333333333333,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33722,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AccountBalancesReportPanel,"AccountBalancesReportPanel()",0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,11.0,0.0,7.0,8.0,8.0,14.0,522.0,5.0,297.0,264.0,92.0,0.0,4.0,5.0,24.0,0.0,26.0,0.9,0.142857142857143,20.0,2.36363636363636,2.5,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33743,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AccountBalancesReportPanel.Item,"getCurrencyCode()",0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,2.0,1.0,7.0,2.0,0.0,1.0,38.0,33.0,14.0,0.523809523809524,0.0,1.0,12.0,0.0,8.0,0.642857142857143,0.875,7.0,1.0,1.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
33789,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.model,Session,"getNewAccount(java.lang.String)",1.0,3.0,2.0,2.0,3.0,1.0,10.0,1.0,1.0,2.0,2.0,6.0,0.0,3.0,4.0,0.0,0.0,4.0,2.0,0.75,1.0,5.0,0.0,14.0,0.0,3.0,3.0,9.0,4.0,0.0,1.0,94.0,66.0,62.0,0.109090909090909,0.0,3.0,21.0,0.0,18.0,0.865384615384615,0.615384615384615,12.0,1.28571428571429,1.33333333333333,13.0,73.0,1.0,1076.0,136.0,4,190,3,713,563,9457,false
33879,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.model,Account,"compareTo(java.lang.Object)",1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,40.0,1.0,3.0,5.0,19.0,17.0,0.0,1.0,347.0,156.0,350.0,0.142857142857143,4.0,6.0,50.0,0.0,58.0,0.965309200603318,0.390243902439024,23.0,1.45,1.21052631578947,13.0,73.0,1.0,1076.0,136.0,4,190,3,713,563,9457,false
33944,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney,UserProperties,"getDefaultCurrency()",0.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,87.0,36.0,0.0,0.846153846153846,0.0,0.0,14.0,0.0,22.0,0.346153846153846,0.571428571428571,8.0,1.57142857142857,1.0,17.0,56.0,1.0,874.0,74.0,4,190,3,713,563,9457,false
33955,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney,EntryComparator,"compareEntries(Entry, Entry)",2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,0.0,1.0,9.0,6.0,1.0,0.0,1.0,133.0,122.0,112.0,0.0,0.0,1.0,16.0,8.0,30.0,0.833333333333333,1.0,27.0,4.28571428571429,4.5,17.0,56.0,1.0,874.0,74.0,4,190,3,713,563,9457,false
2855,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,StatusComboBox.Renderer,"getListCellRendererComponent(JList, Object, int, boolean, boolean)",5.0,0.0,0.0,0.0,0.0,2.0,18.0,3.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,547.0,5.0,26.0,26.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,true
2856,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AccountChooser,"showDialog(Vector, String, boolean)",3.0,3.0,0.0,0.0,3.0,1.0,13.0,1.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,4.0,4.0,8.0,11.0,539.0,6.0,178.0,178.0,40.0,0.466666666666667,0.0,2.0,12.0,0.0,10.0,0.896103896103896,1.0,10.0,1.25,1.25,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
2857,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,CategoryComboBox.Renderer,"getListCellRendererComponent(JList, Object, int, boolean, boolean)",5.0,0.0,0.0,0.0,0.0,2.0,38.0,5.0,0.0,7.0,0.0,6.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.5,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,547.0,5.0,46.0,46.0,8.0,1.0,0.0,2.0,4.0,0.0,6.0,1.0,1.0,6.0,3.0,3.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,true
2858,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,IncomeExpenseReportPanel,"addEntries(Vector, HashMap, String, Vector)",4.0,0.0,3.0,2.0,0.0,4.0,30.0,5.0,0.0,8.0,0.0,10.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,0.6,1.0,3.0,7.0,13.0,0.0,7.0,10.0,10.0,20.0,522.0,5.0,473.0,441.0,136.0,0.0,6.0,8.0,29.0,0.0,34.0,0.933333333333333,0.111111111111111,29.0,2.61538461538462,2.9,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
2859,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,IncomeExpenseReportPanel.Item,"Item(Category, String, long)",3.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,1.0,2.0,10.0,3.0,0.0,1.0,69.0,64.0,106.0,0.2,0.0,3.0,16.0,0.0,20.0,0.8,0.909090909090909,19.0,1.81818181818182,1.9,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
2860,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,EntryFilterPanel,"filterEntry(Entry, Account, VerySimpleDateFormat)",3.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,3.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,7.0,0.0,3.0,4.0,5.0,4.0,522.0,5.0,132.0,112.0,24.0,0.5,0.0,5.0,16.0,0.0,8.0,0.708333333333333,0.5,6.0,1.14285714285714,1.2,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
2861,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,TransferDialog,"showDialog(Account, Account, long, long)",4.0,1.0,2.0,2.0,1.0,2.0,27.0,2.0,0.0,4.0,0.0,17.0,0.846153846153846,1.0,2.0,11.0,0.0,2.0,0.0,0.5,0.0,0.0,5.0,9.0,0.0,4.0,7.0,9.0,19.0,539.0,6.0,286.0,286.0,152.0,1.0,0.0,3.0,19.0,0.0,14.0,0.842105263157895,1.0,14.0,1.55555555555556,1.55555555555556,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,true
2862,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,SplittedEntryDialog,"showDialog(SplittedEntry, Session, Account)",3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,3.0,0.0,12.0,0.875,3.0,2.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,3.0,8.0,7.0,20.0,539.0,6.0,200.0,200.0,84.0,1.0,0.0,6.0,19.0,0.0,9.0,0.941666666666667,1.0,9.0,1.28571428571429,1.28571428571429,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
2863,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,SplittedEntryDialog.EntryTableModel,"setValueAt(Object, int, int)",3.0,0.0,6.0,3.0,0.0,2.0,31.0,8.0,0.0,7.0,0.0,22.0,0.333333333333333,5.0,8.0,3.0,0.0,9.0,0.0,0.555555555555556,0.0,1.0,0.0,9.0,0.0,6.0,5.0,8.0,4.0,16.0,2.0,77.0,44.0,54.0,0.285714285714286,0.0,7.0,25.0,0.0,19.0,0.8125,0.888888888888889,11.0,2.11111111111111,1.375,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,false
2864,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.gui,AccountEntriesPanel.EntryCellRenderer,"getListCellRendererComponent(JList, Object, int, boolean, boolean)",5.0,0.0,15.0,3.0,0.0,2.0,17.0,2.0,0.0,6.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,1.0,0.0,0.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,1.0,20.0,20.0,0.0,1.0,0.0,5.0,6.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,153.0,193.0,0.0,6579.0,256.0,4,190,3,713,563,9457,true
2865,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney,EntryFilter,"filterEntry(Entry, Account, VerySimpleDateFormat, int)",4.0,1.0,0.0,0.0,1.0,1.0,26.0,9.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,19.0,0.0,6.0,3.0,15.0,3.0,0.0,1.0,161.0,117.0,68.0,0.0955882352941176,0.0,4.0,28.0,0.0,31.0,0.851851851851852,0.777777777777778,24.0,1.63157894736842,1.6,17.0,56.0,1.0,874.0,74.0,4,190,3,713,563,9457,false
2866,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney,EntryFilter,"checkEntry(Entry, Account, VerySimpleDateFormat)",3.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,19.0,0.0,6.0,3.0,15.0,3.0,0.0,1.0,161.0,117.0,68.0,0.0955882352941176,0.0,4.0,28.0,0.0,31.0,0.851851851851852,0.777777777777778,24.0,1.63157894736842,1.6,17.0,56.0,1.0,874.0,74.0,4,190,3,713,563,9457,false
2867,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney,SortedTreeModel,"insertNodeInto(MutableTreeNode, MutableTreeNode, int)",3.0,4.0,0.0,0.0,6.0,1.0,7.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,28.0,2.0,20.0,20.0,4.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,17.0,56.0,1.0,874.0,74.0,4,190,3,713,563,9457,false
2868,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.io,QIF,"importAccountimportAccount(Session, Account, BufferedReader)",3.0,0.0,7.0,2.0,0.0,3.0,77.0,16.0,0.0,7.0,0.0,19.0,0.0,5.0,12.0,0.0,0.0,12.0,0.0,0.416666666666667,1.0,0.0,3.0,22.0,0.0,25.0,15.0,22.0,4.0,0.0,1.0,603.0,603.0,892.0,0.333333333333333,0.0,15.0,69.0,0.0,114.0,0.964285714285714,1.0,114.0,5.18181818181818,5.18181818181818,7.0,32.0,1.0,928.0,32.0,4,190,3,713,563,9457,false
2869,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.io,QIF,"extractSplittedCategory(Session, Accounts, Account, Entry, String)",5.0,0.0,6.0,5.0,0.0,2.0,19.0,2.0,1.0,8.0,2.0,15.0,0.0,6.0,6.0,0.0,0.0,9.0,2.0,0.666666666666667,1.0,0.0,3.0,22.0,0.0,25.0,15.0,22.0,4.0,0.0,1.0,603.0,603.0,892.0,0.333333333333333,0.0,15.0,69.0,0.0,114.0,0.964285714285714,1.0,114.0,5.18181818181818,5.18181818181818,7.0,32.0,1.0,928.0,32.0,4,190,3,713,563,9457,true
2870,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.io,QIF,"extractSplittedAmount(Entry, String, short)",3.0,0.0,4.0,3.0,0.0,1.0,12.0,2.0,1.0,5.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.75,1.0,0.0,3.0,22.0,0.0,25.0,15.0,22.0,4.0,0.0,1.0,603.0,603.0,892.0,0.333333333333333,0.0,15.0,69.0,0.0,114.0,0.964285714285714,1.0,114.0,5.18181818181818,5.18181818181818,7.0,32.0,1.0,928.0,32.0,4,190,3,713,563,9457,false
2871,/mnt/qualitas/qualitas_corpus_compile/jmoney-0.4.4,net.sf.jmoney.io,QIF,"extractAmount(Entry, String, short)",3.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,8.0,0.333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,22.0,0.0,25.0,15.0,22.0,4.0,0.0,1.0,603.0,603.0,892.0,0.333333333333333,0.0,15.0,69.0,0.0,114.0,0.964285714285714,1.0,114.0,5.18181818181818,5.18181818181818,7.0,32.0,1.0,928.0,32.0,4,190,3,713,563,9457,false
